event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
,,,0.130763215,-9500.110352,-1475.30249,5324.233398,-404.4199524,-6.118850231,-319.5422974,Site0006,10/18/2005 23:07:40.5540
,,,0.130893457,-9288.720703,-1934.01001,5460.751953,-383.5228577,-53.84588242,-186.0935974,Site0006,10/18/2005 23:07:40.5540
,,,0.1310237,-9064.896484,-2392.717529,5560.038574,-361.3965454,-100.349144,-53.86920166,Site0006,10/18/2005 23:07:40.5540
,,,0.131153942,-8816.202148,-2851.425049,5659.324707,-335.582489,-149.299942,78.35520172,Site0006,10/18/2005 23:07:40.5540
,,,0.131284184,-8530.204102,-3310.132568,5746.200195,-309.7684631,-198.2507477,213.0281982,Site0006,10/18/2005 23:07:40.5540
,,,0.131414426,-8194.467773,-3781.237549,5957.184082,-280.2666931,-247.2015381,345.252594,Site0006,10/18/2005 23:07:40.5540
,,,0.131544669,-7796.557129,-4165.560059,6044.05957,-253.2234344,-294.9285889,476.2527161,Site0006,10/18/2005 23:07:40.5540
,,,0.131674911,-7460.819824,-4624.267578,6130.935059,-228.6386261,-345.1031494,606.0285034,Site0006,10/18/2005 23:07:40.5540
,,,0.131805153,-7100.213867,-5132.564941,6168.16748,-202.824585,-387.9350891,734.5800171,Site0006,10/18/2005 23:07:40.5540
,,,0.131935395,-6590.391113,-5616.067383,6180.578613,-178.2397919,-427.0957336,859.4586182,Site0006,10/18/2005 23:07:40.5540
,,,0.132065638,-6093.00293,-6049.97998,6192.989258,-156.1134796,-462.585083,980.6643066,Site0006,10/18/2005 23:07:40.5540
,,,0.13219588,-5508.572266,-6471.495117,6242.632324,-138.9041138,-495.6268616,1101.869995,Site0006,10/18/2005 23:07:40.5540
,,,0.132326122,-4824.663574,-6855.817383,6242.632324,-131.5286713,-522.5498047,1221.85144,Site0006,10/18/2005 23:07:40.5540
,,,0.132456364,-4115.885742,-7153.357422,6267.454102,-135.2164001,-543.3538818,1340.608521,Site0006,10/18/2005 23:07:40.5540
,,,0.132586607,-3282.760742,-7376.512695,6255.042969,-149.9672699,-562.9342041,1459.365601,Site0006,10/18/2005 23:07:40.5540
,,,0.132716849,-2474.505371,-7624.462402,6255.042969,-177.0105591,-578.8432007,1574.449829,Site0006,10/18/2005 23:07:40.5540
,,,0.132847091,-1703.553955,-7922.002441,6242.632324,-216.3462219,-594.7522583,1688.309692,Site0006,10/18/2005 23:07:40.5540
,,,0.132977333,-1081.818848,-8219.542969,6180.578613,-260.598877,-604.5424194,1800.945313,Site0006,10/18/2005 23:07:40.5540
,,,0.133107576,-547.1268311,-8529.480469,6056.470215,-309.7684631,-610.6612549,1907.459473,Site0006,10/18/2005 23:07:40.5540
,,,0.133237818,-124.3470001,-8889.007813,5870.308594,-357.7088318,-611.8850098,2009.076294,Site0006,10/18/2005 23:07:40.5540
,,,0.13336806,174.0858002,-9285.727539,5634.503418,-400.7322083,-608.2136841,2102.123047,Site0006,10/18/2005 23:07:40.5540
,,,0.133498302,435.2145081,-9682.447266,5398.697754,-435.1509399,-598.4235229,2190.272705,Site0006,10/18/2005 23:07:40.5540
,,,0.133628544,708.7778931,-10054.37207,5125.660156,-460.9649658,-587.4096069,2273.525146,Site0006,10/18/2005 23:07:40.5540
,,,0.133758787,982.3413086,-10314.71973,4877.444336,-476.9450989,-573.9481201,2350.656006,Site0006,10/18/2005 23:07:40.5540
,,,0.133889029,1305.643555,-10475.8877,4666.460938,-485.5497742,-559.2628784,2421.665527,Site0006,10/18/2005 23:07:40.5540
,,,0.134019271,1691.119141,-10550.27246,4467.888184,-488.0082703,-544.5776367,2486.553467,Site0006,10/18/2005 23:07:40.5540
,,,0.134149513,2076.594971,-10575.06738,4306.547363,-483.0913086,-532.3399658,2541.646973,Site0006,10/18/2005 23:07:40.5540
,,,0.134279756,2462.070557,-10599.8623,4170.028809,-473.2573853,-523.7735596,2589.394531,Site0006,10/18/2005 23:07:40.5540
,,,0.134409998,2772.937988,-10587.46484,3996.277588,-452.3602905,-518.878479,2628.572266,Site0006,10/18/2005 23:07:40.5540
,,,0.13454024,3058.936279,-10612.25977,3785.293945,-425.3170166,-512.7596436,2657.955322,Site0006,10/18/2005 23:07:40.5540
,,,0.134670482,3282.760742,-10624.65723,3512.256348,-388.4398193,-507.864563,2676.319824,Site0006,10/18/2005 23:07:40.5540
,,,0.134800725,3494.150635,-10637.05469,3239.21875,-340.4994507,-500.5219421,2682.441406,Site0006,10/18/2005 23:07:40.5540
,,,0.134930967,3693.105957,-10624.65723,2953.770508,-280.2666931,-493.1793213,2682.441406,Site0006,10/18/2005 23:07:40.5540
,,,0.135061209,3929.365234,-10624.65723,2668.322021,-212.6585083,-485.8367004,2671.422607,Site0006,10/18/2005 23:07:40.5540
,,,0.135191451,4153.189941,-10550.27246,2395.284424,-136.4456329,-477.2702942,2650.609619,Site0006,10/18/2005 23:07:40.5540
,,,0.135321694,4414.318359,-10438.69531,2072.603516,-56.54503632,-463.8088379,2622.450684,Site0006,10/18/2005 23:07:40.5540
,,,0.135451936,4737.620605,-10277.52734,1787.155151,24.58479881,-449.1235962,2585.72168,Site0006,10/18/2005 23:07:40.5540
,,,0.135582178,5110.661621,-10128.75781,1452.063599,110.6315918,-430.7670593,2541.646973,Site0006,10/18/2005 23:07:40.5540
,,,0.13571242,5508.572266,-9942.794922,1191.436768,196.6783905,-412.4104919,2487.777588,Site0006,10/18/2005 23:07:40.5540
,,,0.135842663,5906.482422,-9670.049805,893.5775757,279.0374756,-394.0539551,2431.459961,Site0006,10/18/2005 23:07:40.5540
,,,0.135972905,6354.131836,-9384.907227,608.1292114,354.0211182,-370.8023071,2371.469238,Site0006,10/18/2005 23:07:40.5540
,,,0.136103147,6839.084961,-9025.379883,322.6807861,425.3170166,-349.99823,2310.25415,Site0006,10/18/2005 23:07:40.5540
,,,0.136233389,7336.473145,-8653.455078,49.64319992,486.7790222,-325.5228271,2239.244629,Site0006,10/18/2005 23:07:40.5540
,,,0.136363632,7896.034668,-8244.337891,-223.3943939,539.6363525,-302.2712097,2165.786865,Site0006,10/18/2005 23:07:40.5540
,,,0.136493874,8430.726563,-7822.822754,-508.842804,580.2012329,-277.7958069,2092.328857,Site0006,10/18/2005 23:07:40.5540
,,,0.136624116,8928.114258,-7364.115234,-769.4696045,612.161499,-254.5441589,2015.197876,Site0006,10/18/2005 23:07:40.5540
,,,0.136754358,9425.50293,-6893.010254,-1054.917969,631.8293457,-232.5163116,1938.066895,Site0006,10/18/2005 23:07:40.5540
,,,0.136884601,9835.847656,-6409.507324,-1340.366455,640.434021,-208.0409088,1857.263184,Site0006,10/18/2005 23:07:40.5540
,,,0.137014843,10233.75781,-5975.595215,-1638.225586,639.2047729,-183.565506,1775.234985,Site0006,10/18/2005 23:07:40.5540
,,,0.137145085,10532.19043,-5492.092285,-1911.263184,631.8293457,-160.3138733,1689.534058,Site0006,10/18/2005 23:07:40.5540
,,,0.137275327,10780.88477,-5058.180176,-2233.944092,617.0784302,-138.2860107,1603.833008,Site0006,10/18/2005 23:07:40.5540
,,,0.13740557,10892.79688,-4599.472656,-2556.624756,599.8690796,-117.4819183,1515.683472,Site0006,10/18/2005 23:07:40.5540
,,,0.137535812,10917.66699,-4153.162598,-2891.716309,581.430481,-94.23029327,1423.860962,Site0006,10/18/2005 23:07:40.5540
,,,0.137666054,10917.66699,-3657.262451,-3201.986328,564.2211304,-69.75489044,1327.141235,Site0006,10/18/2005 23:07:40.5540
,,,0.137796296,10905.23145,-3136.567627,-3475.023926,549.4702759,-48.95080185,1227.9729,Site0006,10/18/2005 23:07:40.5540
,,,0.137926539,10867.92773,-2566.282471,-3686.007568,535.9486084,-31.81801987,1125.131714,Site0006,10/18/2005 23:07:40.5540
,,,0.138056781,10843.05859,-1946.407471,-3847.3479,523.656189,-20.8040905,1019.841919,Site0006,10/18/2005 23:07:40.5540
,,,0.138187023,10793.31934,-1314.13501,-4008.688477,512.5930786,-12.23770046,910.8792114,Site0006,10/18/2005 23:07:40.5540
,,,0.138317265,10731.14648,-681.8624878,-4182.439453,502.7591248,-9.790160179,794.5707397,Site0006,10/18/2005 23:07:40.5540
,,,0.138447508,10606.79883,-86.78250122,-4368.601563,491.6959839,-6.118850231,674.5892944,Site0006,10/18/2005 23:07:40.5540
,,,0.13857775,10470.01758,396.7200012,-4542.353027,483.0913086,-3.671309948,552.1593018,Site0006,10/18/2005 23:07:40.5540
,,,0.138707992,10271.0625,830.6325073,-4728.514648,473.2573853,-1.223770022,429.7293091,Site0006,10/18/2005 23:07:40.5540
,,,0.138838234,10034.80273,1239.75,-4939.498535,462.1942139,6.118850231,307.2993164,Site0006,10/18/2005 23:07:40.5540
,,,0.138968477,9773.673828,1624.07251,-5162.892578,447.4433289,17.13278008,183.6450043,Site0006,10/18/2005 23:07:40.5540
,,,0.139098719,9537.415039,1983.599976,-5398.697754,433.9216919,36.71310043,59.99069977,Site0006,10/18/2005 23:07:40.5540
,,,0.139228961,9288.720703,2330.72998,-5597.270996,416.7123413,61.18849945,-61.21500015,Site0006,10/18/2005 23:07:40.5540
,,,0.139359203,9015.157227,2690.257568,-5746.200195,398.2737427,91.78275299,-182.4207001,Site0006,10/18/2005 23:07:40.5540
,,,0.139489446,8754.029297,3074.580078,-5833.076172,376.1474304,126.0483093,-302.4020996,Site0006,10/18/2005 23:07:40.5540
,,,0.139619688,8480.46582,3483.69751,-5919.95166,351.5626221,163.9851837,-424.8321228,Site0006,10/18/2005 23:07:40.5540
,,,0.13974993,8206.902344,3942.405029,-6081.291992,323.2901001,205.5933685,-543.5892334,Site0006,10/18/2005 23:07:40.5540
,,,0.139880172,7846.295898,4301.932617,-6168.16748,295.0175781,248.4253082,-657.4490967,Site0006,10/18/2005 23:07:40.5540
,,,0.140010415,7522.993652,4686.254883,-6205.399902,265.5158386,294.9285889,-774.9819336,Site0006,10/18/2005 23:07:40.5540
,,,0.140140657,7187.256836,5144.962402,-6217.810547,234.7848358,337.7605286,-890.0661011,Site0006,10/18/2005 23:07:40.5540
,,,0.140270899,6776.911621,5591.272461,-6242.632324,201.5953522,378.144928,-1001.477417,Site0006,10/18/2005 23:07:40.5540
,,,0.140401141,6341.696777,5987.992676,-6255.042969,168.4058685,419.7531128,-1111.664429,Site0006,10/18/2005 23:07:40.5540
,,,0.140531384,5918.916992,6409.507324,-6267.454102,133.9871521,461.3612976,-1218.178467,Site0006,10/18/2005 23:07:40.5540
,,,0.140661626,5433.963867,6818.625,-6230.22168,99.56843567,499.2981567,-1323.468384,Site0006,10/18/2005 23:07:40.5540
,,,0.140791868,5023.618652,7227.742676,-6168.16748,67.60820007,531.1162109,-1427.533813,Site0006,10/18/2005 23:07:40.5540
,,,0.14092211,4501.361328,7612.064941,-6106.11377,38.10643768,559.2628784,-1523.029175,Site0006,10/18/2005 23:07:40.5540
,,,0.141052353,3966.669189,7996.387695,-6044.05957,7.375439644,581.2907715,-1620.973267,Site0006,10/18/2005 23:07:40.5540
,,,0.141182595,3419.54248,8405.504883,-5969.594727,-20.89707947,603.3186035,-1712.795776,Site0006,10/18/2005 23:07:40.5540
,,,0.141312837,2909.719727,8740.237305,-5907.541016,-46.71111679,619.2276611,-1802.169678,Site0006,10/18/2005 23:07:40.5540
,,,0.141443079,2337.723633,9025.379883,-5808.254395,-68.83743286,630.2415771,-1886.646362,Site0006,10/18/2005 23:07:40.5540
,,,0.141573321,1753.292725,9310.522461,-5696.557129,-87.27603912,636.3604126,-1966.22583,Site0006,10/18/2005 23:07:40.5540
,,,0.141703564,1181.296509,9583.267578,-5560.038574,-105.7146378,638.8079224,-2040.908203,Site0006,10/18/2005 23:07:40.5540
,,,0.141833806,609.300293,9818.820313,-5423.519531,-118.0070343,636.3604126,-2109.468994,Site0006,10/18/2005 23:07:40.5540
,,,0.141964048,37.30410004,10041.97461,-5287.000977,-133.9871521,631.465332,-2173.132568,Site0006,10/18/2005 23:07:40.5540
,,,0.14209429,-534.6920776,10190.74512,-5138.071289,-143.8210754,622.8989258,-2234.347656,Site0006,10/18/2005 23:07:40.5540
,,,0.142224533,-1069.384155,10302.32227,-4951.90918,-152.4257507,614.3325806,-2289.441162,Site0006,10/18/2005 23:07:40.5540
,,,0.142354775,-1604.076294,10389.10547,-4778.158203,-161.030426,605.7661743,-2340.861572,Site0006,10/18/2005 23:07:40.5540
,,,0.142485017,-2138.768311,10438.69531,-4567.174316,-168.4058685,594.7522583,-2384.936523,Site0006,10/18/2005 23:07:40.5540
,,,0.142615259,-2623.72168,10513.08008,-4368.601563,-175.781311,584.9620972,-2425.338379,Site0006,10/18/2005 23:07:40.5540
,,,0.142745502,-3058.936279,10513.08008,-4157.618164,-184.3859863,573.9481201,-2460.843018,Site0006,10/18/2005 23:07:40.5540
,,,0.142875744,-3506.585449,10537.875,-3896.991211,-192.9906769,562.9342041,-2491.450439,Site0006,10/18/2005 23:07:40.5540
,,,0.143005986,-3929.365234,10537.875,-3611.542725,-206.5123138,550.6965332,-2514.712158,Site0006,10/18/2005 23:07:40.5540
,,,0.143136228,-4327.275391,10525.47754,-3326.094482,-220.0339508,534.7874756,-2530.628174,Site0006,10/18/2005 23:07:40.5540
,,,0.143266471,-4712.751465,10488.28516,-3065.467529,-236.0140686,518.878479,-2539.198242,Site0006,10/18/2005 23:07:40.5540
,,,0.143396713,-5098.227051,10451.09277,-2755.19751,-256.9111328,500.5219421,-2541.646973,Site0006,10/18/2005 23:07:40.5540
,,,0.143526955,-5446.398438,10364.30957,-2494.570801,-276.5789795,479.7178345,-2540.422607,Site0006,10/18/2005 23:07:40.5540
,,,0.143657197,-5819.439453,10227.9375,-2159.479248,-298.7052917,456.466217,-2531.852539,Site0006,10/18/2005 23:07:40.5540
,,,0.14378744,-6192.480469,10054.37207,-1861.619995,-320.8316345,431.9908142,-2514.712158,Site0006,10/18/2005 23:07:40.5540
,,,0.143917682,-6590.391113,9843.615234,-1526.528442,-344.1871948,406.2916565,-2492.674805,Site0006,10/18/2005 23:07:40.5540
,,,0.144047924,-6975.866699,9620.459961,-1253.490845,-366.3135071,380.5924683,-2464.515869,Site0006,10/18/2005 23:07:40.5540
,,,0.144178166,-7348.907715,9310.522461,-955.6315918,-389.6690674,354.8933105,-2431.459961,Site0006,10/18/2005 23:07:40.5540
,,,0.144308409,-7721.94873,9000.584961,-682.5939941,-409.3369141,331.6416626,-2395.955078,Site0006,10/18/2005 23:07:40.5540
,,,0.144438651,-8119.858887,8628.660156,-372.3240051,-427.7755127,307.1662903,-2351.880371,Site0006,10/18/2005 23:07:40.5540
,,,0.144568893,-8480.46582,8269.132813,-86.87560272,-442.5263672,282.6908875,-2304.132568,Site0006,10/18/2005 23:07:40.5540
,,,0.144699135,-8853.506836,7884.810059,198.5727997,-454.8187866,260.6630249,-2249.039063,Site0006,10/18/2005 23:07:40.5540
,,,0.144829378,-9201.677734,7488.089844,496.4320068,-467.1111755,238.6351471,-2190.272705,Site0006,10/18/2005 23:07:40.5540
,,,0.14495962,-9487.675781,7078.972656,781.8803711,-474.4866028,220.2786102,-2129.057861,Site0006,10/18/2005 23:07:40.5540
,,,0.145089862,-9761.239258,6645.060059,1079.739624,-481.8620605,201.9220581,-2064.169922,Site0006,10/18/2005 23:07:40.5540
,,,0.145220104,-10022.36816,6149.160156,1390.009644,-483.0913086,183.565506,-1994.384766,Site0006,10/18/2005 23:07:40.5540
,,,0.145350347,-10283.49707,5665.657715,1687.868774,-484.3205261,170.1040344,-1920.926758,Site0006,10/18/2005 23:07:40.5540
,,,0.145480589,-10470.01758,5144.962402,1948.495605,-483.0913086,160.3138733,-1845.020142,Site0006,10/18/2005 23:07:40.5540
,,,0.145610831,-10668.97266,4587.075195,2221.533203,-483.0913086,156.6425629,-1770.337891,Site0006,10/18/2005 23:07:40.5540
,,,0.145741073,-10818.18945,4004.392578,2519.392334,-476.9450989,159.0901031,-1691.982666,Site0006,10/18/2005 23:07:40.5540
,,,0.145871316,-10867.92773,3421.709961,2817.251709,-472.0281372,162.7614136,-1613.627441,Site0006,10/18/2005 23:07:40.5540
,,,0.146001558,-10880.3623,2901.014893,3102.699951,-468.3404236,170.1040344,-1530.375,Site0006,10/18/2005 23:07:40.5540
,,,0.1461318,-10867.92773,2442.307617,3363.326904,-467.1111755,177.4466553,-1442.225464,Site0006,10/18/2005 23:07:40.5540
,,,0.146262042,-10818.18945,2020.79248,3611.542725,-464.65271,184.7892761,-1350.402954,Site0006,10/18/2005 23:07:40.5540
,,,0.146392285,-10706.27637,1661.265015,3834.937256,-463.4234619,188.4605865,-1254.907471,Site0006,10/18/2005 23:07:40.5540
,,,0.146522527,-10594.36426,1264.545044,4058.331543,-459.7357483,184.7892761,-1154.514893,Site0006,10/18/2005 23:07:40.5540
,,,0.146652769,-10470.01758,942.210022,4294.136719,-454.8187866,174.999115,-1046.776489,Site0006,10/18/2005 23:07:40.5540
,,,0.146783011,-10345.66992,557.8875122,4505.120605,-449.901825,155.4187927,-932.916626,Site0006,10/18/2005 23:07:40.5540
,,,0.146913254,-10171.58496,198.3600006,4691.282227,-443.7556152,129.7196198,-815.3837891,Site0006,10/18/2005 23:07:40.5540
,,,0.147043496,-10022.36816,-173.5650024,4852.622559,-432.6924438,99.12537384,-694.1781006,Site0006,10/18/2005 23:07:40.5540
,,,0.147173738,-9835.847656,-607.477478,5026.374023,-420.4000549,64.85980988,-570.5238037,Site0006,10/18/2005 23:07:40.5540
,,,0.14730398,-9636.892578,-1053.787476,5175.303711,-403.1907043,24.47540092,-443.1966248,Site0006,10/18/2005 23:07:40.5540
,,,0.147434223,-9450.37207,-1524.892456,5349.054688,-384.7521057,-19.58032036,-314.6451111,Site0006,10/18/2005 23:07:40.5540
,,,0.147564465,-9251.416992,-1971.202515,5473.162598,-363.855011,-64.85980988,-182.4207001,Site0006,10/18/2005 23:07:40.5540
,,,0.147694707,-9015.157227,-2442.307617,5572.449219,-340.4994507,-112.5868454,-47.74769974,Site0006,10/18/2005 23:07:40.5540
,,,0.147824949,-8766.463867,-2901.014893,5671.735352,-315.9146729,-161.5376434,85.70100403,Site0006,10/18/2005 23:07:40.5540
,,,0.147955192,-8468.030273,-3372.120117,5746.200195,-291.3298645,-210.4884491,221.5983124,Site0006,10/18/2005 23:07:40.5540
,,,0.148085434,-8132.293945,-3855.622559,5969.594727,-263.0573425,-259.4392395,352.5984192,Site0006,10/18/2005 23:07:40.5540
,,,0.148215676,-7734.383301,-4252.342285,6068.881348,-236.0140686,-307.1662903,482.3742065,Site0006,10/18/2005 23:07:40.5540
,,,0.148345918,-7373.777344,-4723.447754,6106.11377,-213.8877563,-354.8933105,615.822937,Site0006,10/18/2005 23:07:40.5540
,,,0.148476161,-7038.040039,-5231.745117,6143.346191,-189.302948,-397.7252502,743.1501465,Site0006,10/18/2005 23:07:40.5540
,,,0.148606403,-6565.521484,-5727.64502,6143.346191,-163.4889069,-434.4383545,866.8044434,Site0006,10/18/2005 23:07:40.5540
,,,0.148736645,-6068.133789,-6173.955078,6168.16748,-140.1333466,-468.7039185,988.0101318,Site0006,10/18/2005 23:07:40.5540
,,,0.148866887,-5545.875977,-6607.867676,6217.810547,-121.6947556,-498.0744019,1107.991577,Site0006,10/18/2005 23:07:40.5540
,,,0.14899713,-4936.575684,-7004.587402,6217.810547,-108.173111,-524.9973145,1226.748657,Site0006,10/18/2005 23:07:40.5540
,,,0.149127372,-4265.102051,-7314.524902,6205.399902,-103.2561569,-544.5776367,1341.832886,Site0006,10/18/2005 23:07:40.5540
,,,0.149257614,-3456.84668,-7562.475098,6192.989258,-111.8608322,-562.9342041,1456.916992,Site0006,10/18/2005 23:07:40.5540
,,,0.149387856,-2661.025879,-7785.629883,6192.989258,-130.2994385,-575.171936,1570.776978,Site0006,10/18/2005 23:07:40.5540
,,,0.149518099,-1840.335571,-8058.375,6180.578613,-159.8011932,-589.8571777,1680.963989,Site0006,10/18/2005 23:07:40.5540
,,,0.149648341,-1156.427124,-8318.722656,6143.346191,-197.9076233,-598.4235229,1791.150879,Site0006,10/18/2005 23:07:40.5540
,,,0.149778583,-559.5615234,-8579.070313,6044.05957,-242.1602631,-606.9899292,1897.665039,Site0006,10/18/2005 23:07:40.5540
,,,0.149908825,-74.60820007,-8913.802734,5882.719238,-288.8713989,-606.9899292,1996.833374,Site0006,10/18/2005 23:07:40.5540
